15:03:41.942 [main] INFO  org.apache.hyracks.control.nc.NodeControllerService - Setting uncaught exception handler org.apache.hyracks.api.lifecycle.LifeCycleComponentManager@16414e40
14:48:26.543 [Executor-6:asterix_nc2] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_3
14:48:26.549 [Executor-6:asterix_nc2] INFO  org.apache.asterix.app.nc.RecoveryManager - Logs analysis phase completed.
14:48:26.549 [Executor-6:asterix_nc2] INFO  org.apache.asterix.app.nc.RecoveryManager - Analysis log count update/entityCommit/jobCommit/abort = 0/0/0/0
14:48:26.554 [Executor-6:asterix_nc2] INFO  org.apache.asterix.app.nc.RecoveryManager - Logs REDO phase completed. Redo logs count: 0
14:48:26.554 [Executor-6:asterix_nc2] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Completed startup task: { "class" : "LocalRecoveryTask", "partitions" : [1] }
14:48:26.555 [Executor-6:asterix_nc2] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Starting startup task: { "class" : "CheckpointTask" }
14:48:26.555 [Executor-6:asterix_nc2] INFO  org.apache.asterix.transaction.management.service.recovery.CheckpointManager - Starting sharp checkpoint...
14:48:26.555 [Executor-6:asterix_nc2] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Listing of files in the checkpoint dir returned [data\blue\txnlog\checkpoint_1, data\blue\txnlog\checkpoint_2, data\blue\txnlog\checkpoint_3]
14:48:26.555 [Executor-6:asterix_nc2] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Persisting checkpoint file to C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_4 which doesn't exist yet
14:48:26.562 [Executor-6:asterix_nc2] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Completed persisting checkpoint file to C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_4 which now exists
14:48:26.563 [Executor-6:asterix_nc2] INFO  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Listing of files in the checkpoint dir returned [data\blue\txnlog\checkpoint_1, data\blue\txnlog\checkpoint_2, data\blue\txnlog\checkpoint_3, data\blue\txnlog\checkpoint_4]
14:48:26.563 [Executor-6:asterix_nc2] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_1
14:48:26.564 [Executor-6:asterix_nc2] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_2
14:48:26.565 [Executor-6:asterix_nc2] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_3
14:48:26.565 [Executor-6:asterix_nc2] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Reading checkpoint file: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_4
14:48:26.566 [Executor-6:asterix_nc2] WARN  org.apache.asterix.transaction.management.service.recovery.AbstractCheckpointManager - Deleting checkpoint file at: C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\checkpoint_1
14:48:26.568 [Executor-6:asterix_nc2] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - Terminating LogFlusher thread ...
14:48:26.570 [Executor-6:asterix_nc2] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - LogFlusher thread is terminated.
14:48:26.570 [Executor-6:asterix_nc2] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - closing current log file with id(4)
14:48:26.572 [Executor-6:asterix_nc2] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - Created log file data/blue/txnlog\transaction_log_5
14:48:26.573 [Executor-6:asterix_nc2] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - Deleted log file C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\txnlog\transaction_log_4
14:48:26.587 [Executor-6:asterix_nc2] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - initializing log anchor with log file Id: 5 at offset: 0
14:48:26.587 [Executor-6:asterix_nc2] INFO  org.apache.asterix.transaction.management.service.logging.LogManager - LogManager starts logging in LSN: 1342177280
14:48:26.587 [Executor-6:asterix_nc2] INFO  org.apache.asterix.transaction.management.service.recovery.CheckpointManager - Completed sharp checkpoint.
14:48:26.587 [Executor-6:asterix_nc2] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Completed startup task: { "class" : "CheckpointTask" }
14:48:26.587 [Executor-6:asterix_nc2] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Starting startup task: { "class" : "StartLifecycleComponentsTask" }
14:48:26.588 [Executor-6:asterix_nc2] INFO  org.apache.asterix.app.nc.task.StartLifecycleComponentsTask - Starting lifecycle components
14:48:26.588 [Executor-6:asterix_nc2] INFO  org.apache.asterix.app.nc.task.StartLifecycleComponentsTask - Coredump directory for NC is: data/blue/coredump
14:48:26.588 [Executor-6:asterix_nc2] INFO  org.apache.hyracks.api.lifecycle.LifeCycleComponentManager - LifecycleComponentManager configured org.apache.hyracks.api.lifecycle.LifeCycleComponentManager@3549bca9
14:48:26.588 [Executor-6:asterix_nc2] INFO  org.apache.asterix.app.nc.task.StartLifecycleComponentsTask - Configured:org.apache.hyracks.api.lifecycle.LifeCycleComponentManager@3549bca9
14:48:26.589 [Executor-6:asterix_nc2] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Completed startup task: { "class" : "StartLifecycleComponentsTask" }
14:48:26.589 [Executor-6:asterix_nc2] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Starting startup task: { "class" : "UpdateNodeStatusTask" }
14:48:26.589 [Executor-6:asterix_nc2] INFO  org.apache.asterix.app.replication.message.RegistrationTasksResponseMessage - Completed startup task: { "class" : "UpdateNodeStatusTask" }
15:12:46.200 [org.apache.hyracks.api.rewriter.runtime.SuperActivity:JID:0.24:TAID:TID:ANID:ODID:2:0:1:0:0] WARN  org.apache.hyracks.dataflow.std.collectors.NonDeterministicChannelReader - Sender failed.. returning silently
15:12:46.200 [org.apache.hyracks.api.rewriter.runtime.SuperActivity:JID:0.24:TAID:TID:ANID:ODID:1:1:1:0:0] WARN  org.apache.hyracks.control.nc.Task - Task failed with exception
org.apache.asterix.runtime.exceptions.TypeMismatchException: ASX0037: Type mismatch: expected value of type array or multiset, but got the value of type float (in line 9, at column 11)
	at org.apache.asterix.runtime.unnestingfunctions.std.ScanCollectionDescriptor$ScanCollectionUnnestingFunctionFactory$1.init(ScanCollectionDescriptor.java:97) ~[asterix-runtime-0.9.6.jar:0.9.6]
	at org.apache.asterix.runtime.aggregates.scalar.GenericScalarAggregateFunction.evaluate(GenericScalarAggregateFunction.java:58) ~[asterix-runtime-0.9.6.jar:0.9.6]
	at org.apache.asterix.runtime.aggregates.std.AbstractSumAggregateFunction.step(AbstractSumAggregateFunction.java:119) ~[asterix-runtime-0.9.6.jar:0.9.6]
	at org.apache.asterix.runtime.aggregates.std.LocalSqlSumAggregateFunction.step(LocalSqlSumAggregateFunction.java:44) ~[asterix-runtime-0.9.6.jar:0.9.6]
	at org.apache.hyracks.algebricks.runtime.operators.aggreg.SimpleAlgebricksAccumulatingAggregatorFactory$1.init(SimpleAlgebricksAccumulatingAggregatorFactory.java:69) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.dataflow.std.group.preclustered.PreclusteredGroupWriter.nextFrame(PreclusteredGroupWriter.java:116) ~[hyracks-dataflow-std-0.3.6.jar:0.3.6]
	at org.apache.hyracks.dataflow.common.comm.io.AbstractFrameAppender.write(AbstractFrameAppender.java:94) ~[hyracks-dataflow-common-0.3.6.jar:0.3.6]
	at org.apache.hyracks.dataflow.std.sort.AbstractFrameSorter.flush(AbstractFrameSorter.java:232) ~[hyracks-dataflow-std-0.3.6.jar:0.3.6]
	at org.apache.hyracks.dataflow.std.sort.AbstractSorterOperatorDescriptor$MergeActivity$1.initialize(AbstractSorterOperatorDescriptor.java:188) ~[hyracks-dataflow-std-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.rewriter.runtime.SuperActivityOperatorNodePushable.lambda$runInParallel$0(SuperActivityOperatorNodePushable.java:228) ~[hyracks-api-0.3.6.jar:0.3.6]
	at java.util.concurrent.FutureTask.run(FutureTask.java:264) ~[?:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1136) [?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635) [?:?]
	at java.lang.Thread.run(Thread.java:833) [?:?]
15:12:46.219 [Worker:asterix_nc2] WARN  org.apache.hyracks.control.nc.work.NotifyTaskFailureWork - task TAID:TID:ANID:ODID:1:1:1:0 has failed
org.apache.hyracks.api.exceptions.HyracksDataException: ASX0037: Type mismatch: expected value of type array or multiset, but got the value of type float (in line 9, at column 11)
	at org.apache.asterix.runtime.unnestingfunctions.std.ScanCollectionDescriptor$ScanCollectionUnnestingFunctionFactory$1.init(ScanCollectionDescriptor.java:97) ~[asterix-runtime-0.9.6.jar:0.9.6]
	at org.apache.asterix.runtime.aggregates.scalar.GenericScalarAggregateFunction.evaluate(GenericScalarAggregateFunction.java:58) ~[asterix-runtime-0.9.6.jar:0.9.6]
	at org.apache.asterix.runtime.aggregates.std.AbstractSumAggregateFunction.step(AbstractSumAggregateFunction.java:119) ~[asterix-runtime-0.9.6.jar:0.9.6]
	at org.apache.asterix.runtime.aggregates.std.LocalSqlSumAggregateFunction.step(LocalSqlSumAggregateFunction.java:44) ~[asterix-runtime-0.9.6.jar:0.9.6]
	at org.apache.hyracks.algebricks.runtime.operators.aggreg.SimpleAlgebricksAccumulatingAggregatorFactory$1.init(SimpleAlgebricksAccumulatingAggregatorFactory.java:69) ~[algebricks-runtime-0.3.6.jar:0.3.6]
	at org.apache.hyracks.dataflow.std.group.preclustered.PreclusteredGroupWriter.nextFrame(PreclusteredGroupWriter.java:116) ~[hyracks-dataflow-std-0.3.6.jar:0.3.6]
	at org.apache.hyracks.dataflow.common.comm.io.AbstractFrameAppender.write(AbstractFrameAppender.java:94) ~[hyracks-dataflow-common-0.3.6.jar:0.3.6]
	at org.apache.hyracks.dataflow.std.sort.AbstractFrameSorter.flush(AbstractFrameSorter.java:232) ~[hyracks-dataflow-std-0.3.6.jar:0.3.6]
	at org.apache.hyracks.dataflow.std.sort.AbstractSorterOperatorDescriptor$MergeActivity$1.initialize(AbstractSorterOperatorDescriptor.java:188) ~[hyracks-dataflow-std-0.3.6.jar:0.3.6]
	at org.apache.hyracks.api.rewriter.runtime.SuperActivityOperatorNodePushable.lambda$runInParallel$0(SuperActivityOperatorNodePushable.java:228) ~[hyracks-api-0.3.6.jar:0.3.6]
	at java.util.concurrent.FutureTask.run(FutureTask.java:264) ~[?:?]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1136) ~[?:?]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635) ~[?:?]
	at java.lang.Thread.run(Thread.java:833) ~[?:?]
15:21:25.014 [Executor-47:asterix_nc2:JID:0.30:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.common.dataflow.IndexDataflowHelper - Dropping index storage\partition_1\geo\world\0\world on node asterix_nc2
15:21:25.017 [Executor-47:asterix_nc2:JID:0.30:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deactivating the index: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\geo\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 1, "num-scheduled-flushes":0, "current-memory-component":0}. STARTED
15:21:25.018 [Executor-47:asterix_nc2:JID:0.30:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deactivating the disk components of: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\geo\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 1, "num-scheduled-flushes":0, "current-memory-component":0}
15:21:25.019 [Executor-47:asterix_nc2:JID:0.30:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deallocating memory components of: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\geo\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 1, "num-scheduled-flushes":0, "current-memory-component":0}
15:21:25.019 [Executor-47:asterix_nc2:JID:0.30:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deactivating the index: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\geo\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 1, "num-scheduled-flushes":0, "current-memory-component":0}. COMPLETED
15:21:25.166 [Worker:asterix_nc2] INFO  org.apache.asterix.messaging.NCMessageBroker - Received message: ResourceIdRequestResponseMessage
15:21:25.375 [org.apache.hyracks.api.rewriter.runtime.SuperActivity:JID:0.33:TAID:TID:ANID:ODID:1:0:1:0:0] WARN  org.apache.hyracks.dataflow.std.collectors.NonDeterministicChannelReader - Sender failed.. returning silently
15:22:01.313 [Executor-47:asterix_nc2:JID:0.34:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.common.dataflow.IndexDataflowHelper - Dropping index storage\partition_1\geo\world\0\world on node asterix_nc2
15:22:01.385 [Worker:asterix_nc2] INFO  org.apache.asterix.messaging.NCMessageBroker - Received message: ResourceIdRequestResponseMessage
15:22:01.446 [org.apache.hyracks.api.rewriter.runtime.SuperActivity:JID:0.37:TAID:TID:ANID:ODID:1:0:1:0:0] WARN  org.apache.hyracks.dataflow.std.collectors.NonDeterministicChannelReader - Sender failed.. returning silently
15:22:48.611 [Executor-47:asterix_nc2:JID:0.38:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.common.dataflow.IndexDataflowHelper - Dropping index storage\partition_1\geo\world\0\world on node asterix_nc2
15:22:48.672 [Worker:asterix_nc2] INFO  org.apache.asterix.messaging.NCMessageBroker - Received message: ResourceIdRequestResponseMessage
15:22:48.738 [org.apache.hyracks.api.rewriter.runtime.SuperActivity:JID:0.41:TAID:TID:ANID:ODID:1:0:1:0:0] WARN  org.apache.hyracks.dataflow.std.collectors.NonDeterministicChannelReader - Sender failed.. returning silently
15:24:13.010 [Executor-49:asterix_nc2:JID:0.42:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.common.dataflow.IndexDataflowHelper - Dropping index storage\partition_1\geo\world\0\world on node asterix_nc2
15:24:13.087 [Worker:asterix_nc2] INFO  org.apache.asterix.messaging.NCMessageBroker - Received message: ResourceIdRequestResponseMessage
15:24:33.225 [Executor-50:asterix_nc2:JID:0.46:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.common.dataflow.IndexDataflowHelper - Dropping index storage\partition_1\geo\world\0\world on node asterix_nc2
15:24:33.227 [Executor-50:asterix_nc2:JID:0.46:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deactivating the index: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\geo\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 0, "num-scheduled-flushes":0, "current-memory-component":0}. STARTED
15:24:33.228 [Executor-50:asterix_nc2:JID:0.46:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deactivating the disk components of: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\geo\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 0, "num-scheduled-flushes":0, "current-memory-component":0}
15:24:33.228 [Executor-50:asterix_nc2:JID:0.46:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deallocating memory components of: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\geo\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 0, "num-scheduled-flushes":0, "current-memory-component":0}
15:24:33.228 [Executor-50:asterix_nc2:JID:0.46:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deactivating the index: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\geo\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 0, "num-scheduled-flushes":0, "current-memory-component":0}. COMPLETED
15:24:33.293 [Worker:asterix_nc2] INFO  org.apache.asterix.messaging.NCMessageBroker - Received message: ResourceIdRequestResponseMessage
15:24:33.823 [Worker:asterix_nc2] INFO  org.apache.asterix.messaging.NCMessageBroker - Received message: ResourceIdRequestResponseMessage
15:34:01.123 [Executor-57:asterix_nc2:JID:0.58:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.common.dataflow.IndexDataflowHelper - Dropping index storage\partition_1\geo\world\0\world on node asterix_nc2
15:34:01.126 [Executor-57:asterix_nc2:JID:0.58:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deactivating the index: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\geo\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 0, "num-scheduled-flushes":0, "current-memory-component":0}. STARTED
15:34:01.126 [Executor-57:asterix_nc2:JID:0.58:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deactivating the disk components of: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\geo\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 0, "num-scheduled-flushes":0, "current-memory-component":0}
15:34:01.126 [Executor-57:asterix_nc2:JID:0.58:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deallocating memory components of: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\geo\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 0, "num-scheduled-flushes":0, "current-memory-component":0}
15:34:01.126 [Executor-57:asterix_nc2:JID:0.58:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deactivating the index: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\geo\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 0, "num-scheduled-flushes":0, "current-memory-component":0}. COMPLETED
15:34:01.205 [Worker:asterix_nc2] INFO  org.apache.asterix.messaging.NCMessageBroker - Received message: ResourceIdRequestResponseMessage
15:34:01.688 [Executor-58:asterix_nc2:JID:0.62:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.common.dataflow.IndexDataflowHelper - Dropping index storage\partition_1\sea\world\0\world on node asterix_nc2
15:34:01.690 [Executor-58:asterix_nc2:JID:0.62:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deactivating the index: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\sea\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 1, "num-scheduled-flushes":0, "current-memory-component":0}. STARTED
15:34:01.691 [Executor-58:asterix_nc2:JID:0.62:TAID:TID:ANID:ODID:0:0:1:0:SuperActivityOperatorNodePushable] INFO  org.apache.hyracks.storage.am.lsm.common.impls.AbstractLSMIndex - Deactivating the disk components of: {"class" : "LSMBTree", "dir" : "C:\Users\emm12\OneDrive - UW\Winter Quarter 2023\CSE414\HW7\asterix-server-0.9.6-binary-assembly\apache-asterixdb-0.9.6\opt\local\data\blue\storage\partition_1\sea\world\0\world", "memory" : [{"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}, {"class":"LSMBTreeMemoryComponent", "state":"INACTIVE", "writers":0, "readers":0, "pendingFlushes":0, "id":"null"}], "disk" : 1, "num-scheduled-flushes":0, "current-memory-component":0}
